0, 1.0607862, 1.0599479, 1.0590574, 1.0582989, 1.0575152, 1.056562, 1.0555857, 0.98225508, 0, 
0, 22.825114, 24.394488, 24.744889, 24.635346, 23.878312, 21.360465, 17.426608, 1.3240179, 0, 
0, 23.975081, 26.563552, 27.545714, 28.108675, 28.260696, 27.847119, 26.228078, 4.5285417, 0, 
0, 22.929695, 26.084888, 27.381728, 28.298842, 28.89629, 28.995679, 27.875158, 7.2485618, 0, 
0, 21.747106, 25.368244, 26.843297, 27.948906, 28.821969, 29.277144, 28.380512, 8.8030466, 0, 
0, 20.611072, 24.655959, 26.245791, 27.450324, 28.493859, 29.197442, 28.450854, 9.8008772, 0, 
0, 19.55717, 23.995091, 25.665015, 26.91599, 28.062096, 28.937561, 28.278228, 10.481257, 0, 
0, 18.598601, 23.396823, 25.123382, 26.387001, 27.589492, 28.579154, 27.956951, 10.948969, 0, 
0, 17.742776, 22.867524, 24.622781, 25.877381, 27.105542, 28.166173, 27.539688, 11.262224, 0, 
0, 16.997039, 22.399554, 24.167801, 25.396397, 26.624002, 27.718681, 27.05657, 11.458813, 0, 
